"시설ID","시설명","서비스분류코드","서비스분류","자치구코드","자치구명","연령구분코드","연령구분","X좌표값","Y좌표값","우편번호","기본주소","상세주소","연락처","사용료","학기시작시간","학기종료시간","방학시작시간","방학종료시간","토요일운영여부","토요일운영시작시간","토요일운영종료시간","등록일시","수정일시"
"NW200188","구립월계지역아동센터","1003","지역아동센터","11350","노원구","1003","초등학생","127.05287","37.62725","01881","서울특별시 노원구 초안산로1길 51","2층(월계2동 / 월계종합사회복지관) (월계동)","02-997-4216","0","1000","1900","0900","1800","N","","","2020-01-27 01:30:46.0","2020-03-31 13:19:43.0"
"NW200189","구립상계숲속지역아동센터","1003","지역아동센터","11350","노원구","1003","초등학생","127.05044","37.66944","01618","서울특별시 노원구 동일로227길 106","(상계8동 / 상계주공16단지 근린공원내) (상계동)","070-7732-7370","0","1000","1900","","","N","","","2020-01-27 01:30:46.0","2020-03-17 11:18:15.0"
"NW200187","구립상계3.4동지역아동센터","1003","지역아동센터","11350","노원구","1001","영유아","127.08323","37.67293","01633","서울특별시 노원구 덕릉로 859","3층(상계3,4동 / 상계3.4동주민센터) (상계동)","02-952-5748","0","1000","1900","0930","1830","N","","","2020-01-27 01:30:45.0","2020-03-17 10:04:15.0"
"NW200186","구립상계1동지역아동센터","1003","지역아동센터","11350","노원구","1003","초등학생","127.05495","37.67991","01604","서울특별시 노원구 동일로 1697","2층(상계1동 / 상계1동주민센터) (상계동)","02-2116-2734","0","1000","1900","0900","1800","N","","","2020-01-27 01:30:45.0","2020-03-17 09:25:46.0"
"NW200185","신나는지역아동센터","1003","지역아동센터","11350","노원구","1003","초등학생","127.08242","37.64811","01725","서울특별시 노원구 중계로14가길 29","3층 (중계동)","02-934-4933","0","1000","1900","0900","1800","N","","","2020-01-27 01:30:45.0","2020-03-16 17:56:28.0"
"NW200183","열림지역아동센터","1003","지역아동센터","11350","노원구","1003","초등학생","127.0513","37.67192","01614","서울특별시 노원구 동일로231다길 6","(상계1동/ 열림교회 내) (상계동)","02-936-7574","0","1200","2100","1000","1900","N","","","2020-01-27 01:30:44.0","2020-03-16 15:53:58.0"
"NW200181","샛별지역아동센터","1003","지역아동센터","11350","노원구","1003","초등학생","127.05022","37.6736","01610","서울특별시 노원구 동일로237길 92","301호(상계동, 노일초 인근) (상계동)","02-932-5048","0","1100","2000","0900","1800","N","","","2020-01-27 01:30:43.0","2020-03-16 14:55:10.0"
"NW200180","마음터지역아동센터","1003","지역아동센터","11350","노원구","1003","초등학생","127.0826","37.67209","01634","서울특별시 노원구 덕릉로 849","(한양탁구장 3층) (상계동)","02-932-5972","0","1200","2100","1200","2100","N","","","2020-01-27 01:30:43.0","2020-03-16 14:44:10.0"
"NW200182","금빛지역아동센터","1003","지역아동센터","11350","노원구","1003","초등학생","127.07141","37.65792","01698","서울특별시 노원구 상계로26길 20","3층 (상계2동 / 대동아파트 상가) (상계동, 대동청솔아파트)","02-939-7712","0","1100","2000","1100","2000","N","","","2020-01-27 01:30:43.0","2020-03-16 15:59:35.0"
"NW200178","태릉지역아동센터","1003","지역아동센터","11350","노원구","1003","초등학생","127.07612","37.61907","01849","서울특별시 노원구 동일로174길 9-4","2층(공릉1동 / 태릉역 4번출구 인근) (공릉동)","070-8163-5591","0","1000","1900","1000","1900","N","","","2020-01-27 01:30:42.0","2020-03-16 15:11:36.0"
"KC200125","함께하는사랑밭독산지역아동센터","1003","지역아동센터","11545","금천구","1003","초등학생","126.90854","37.47663","08551","서울특별시 금천구 문성로 44"," (독산동)","02-851-3808","0","1000","1900","","","N","","","2020-01-27 01:30:41.0","2020-02-05 10:52:24.0"
"KC200124","CLC희망학교지역아동센터","1003","지역아동센터","11545","금천구","1003","초등학생","126.89851","37.46099","08619","서울특별시 금천구 시흥대로 306","3층 (독산동)","02-6268-1419","0","1300","2200","","","N","","","2020-01-27 01:30:40.0","2021-05-26 09:22:01.0"
"KC200122","신광지역아동센터","1003","지역아동센터","11545","금천구","1003","초등학생","126.88658","37.45738","08598","서울특별시 금천구 한내로 69-15"," (독산동, 주공13단지아파트)","070-8621-5762","0","1100","2000","","","N","","","2020-01-27 01:30:39.0","2020-03-25 17:34:35.0"
"KC200118","살구지역아동센터","1003","지역아동센터","11545","금천구","1003","초등학생","126.90026","37.47514","08539","서울특별시 금천구 시흥대로148길 27","2층 (독산동)","02-861-3007","0","1100","2000","","","N","","","2020-01-27 01:30:38.0","2020-03-25 17:28:43.0"
"KC200114","금천영재지역아동센터","1003","지역아동센터","11545","금천구","1003","초등학생","126.90451","37.44022","08653","서울특별시 금천구 시흥대로18길 16","3층 (시흥동)","02-584-4967","0","1100","2000","1000","1900","Y","1000","1700","2020-01-27 01:30:36.0","2020-03-25 17:09:34.0"
"KC200112","비전지역아동센터","1003","지역아동센터","11545","금천구","1003","초등학생","126.90951","37.45301","08574","서울특별시 금천구 독산로22길 60"," (시흥동)","02-802-5655","0","1000","2200","","","N","","","2020-01-27 01:30:35.0","2020-03-25 17:23:41.0"
"KC200109","전진상지역아동센터","1003","지역아동센터","11545","금천구","1003","초등학생","126.91074","37.45258","08574","서울특별시 금천구 탑골로3가길 22"," (시흥동)","070-8839-9313","0","0930","2100","","","N","","","2020-01-27 01:30:34.0","2020-03-25 17:42:31.0"
"KC200104","성원미디어스쿨지역아동센터","1003","지역아동센터","11545","금천구","1003","초등학생","126.90412","37.46864","08557","서울특별시 금천구 독산로74길 31"," (독산동)","02-858-9919","0","1100","2000","","","N","","","2020-01-27 01:30:32.0","2020-03-25 17:30:04.0"
"KC200103","한사랑지역아동센터","1003","지역아동센터","11545","금천구","1003","초등학생","126.90032","37.4499","08635","서울특별시 금천구 시흥대로47길 32"," (시흥동)","02-807-7272","0","1100","2000","","","Y","0900","1700","2020-01-27 01:30:32.0","2020-02-05 10:47:41.0"
"GR200132","금강지역아동센터","1003","지역아동센터","11530","구로구","1003","초등학생","126.85562","37.50078","08233","서울특별시 구로구 고척로52길 98","2층(개봉동) (개봉동)","02-6339-3675","0","1000","1900","","","N","","","2020-01-27 01:30:30.0","2020-03-09 14:06:19.0"
"GR200129","하모니지역아동센터","1003","지역아동센터","11530","구로구","1003","초등학생","126.85432","37.48872","08348","서울특별시 구로구 개봉로11길 28-15","1층(개봉동) (개봉동)","02-2618-4483","0","1000","1900","","","Y","1000","1900","2020-01-27 01:30:29.0","2020-03-10 10:41:37.0"
"GN191007","LH 행복꿈터 열린마음 지역아동센터","1003","지역아동센터","11680","강남구","1003","초등학생","127.09135875752857","37.470747073538384","06374","서울특별시 강남구 자곡로3길 22","314동 1층 (자곡동, 엘에이치강남3단지)","02-3411-0981","0","1000","1900","1000","1900","N","","","2019-11-21 19:33:22.0","2020-03-13 11:17:04.0"
